OfferTermCode,PricePerUnit,instanceType,instanceFamily,LeaseContractLength,PurchaseOption,OfferingClass,Location,vCPU,Memory,Tenancy,operatingSystem,year,networkPerformance,EffectiveDate,DiskType,StorageSize
4NA7Y494T4,0.891,g4dn.4xlarge,GPU instance,1,No Upfront,standard,US,16,64,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,225
7NE97W5U4E,1.005,g4dn.4xlarge,GPU instance,1,No Upfront,convertible,US,16,64,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,225
BPH4J8HBKS,0.646,g4dn.4xlarge,GPU instance,3,No Upfront,standard,US,16,64,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,225
CUZHX8X6JH,0.481,g4dn.4xlarge,GPU instance,1,Partial Upfront,convertible,US,16,64,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,225
HU7G6KETJZ,0.427,g4dn.4xlarge,GPU instance,1,Partial Upfront,standard,US,16,64,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,225
R5XV2EPZQZ,0.352,g4dn.4xlarge,GPU instance,3,Partial Upfront,convertible,US,16,64,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,225
Z2E3P23VKM,0.75,g4dn.4xlarge,GPU instance,3,No Upfront,convertible,US,16,64,Dedicated,Linux,2019,25.0,2019-09-01,NVMe SSD,225
38NPMPTW36,0.20471,g4ad.2xlarge,GPU instance,3,Partial Upfront,standard,EU,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
4NA7Y494T4,0.52175,g4ad.2xlarge,GPU instance,1,No Upfront,standard,EU,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
7NE97W5U4E,0.61395,g4ad.2xlarge,GPU instance,1,No Upfront,convertible,EU,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
BPH4J8HBKS,0.43785,g4ad.2xlarge,GPU instance,3,No Upfront,standard,EU,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
CUZHX8X6JH,0.29379,g4ad.2xlarge,GPU instance,1,Partial Upfront,convertible,EU,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
HU7G6KETJZ,0.24988,g4ad.2xlarge,GPU instance,1,Partial Upfront,standard,EU,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
R5XV2EPZQZ,0.24691,g4ad.2xlarge,GPU instance,3,Partial Upfront,convertible,EU,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
Z2E3P23VKM,0.529,g4ad.2xlarge,GPU instance,3,No Upfront,convertible,EU,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
38NPMPTW36,1.21818,g4ad.16xlarge,GPU instance,3,Partial Upfront,standard,EU,64,26,Shared,RHEL_HA,2021,25.0,2021-04-01,NVMe SSD,2400
4NA7Y494T4,3.12105,g4ad.16xlarge,GPU instance,1,No Upfront,standard,EU,64,26,Shared,RHEL_HA,2021,25.0,2021-04-01,NVMe SSD,2400
7NE97W5U4E,3.71191,g4ad.16xlarge,GPU instance,1,No Upfront,convertible,EU,64,26,Shared,RHEL_HA,2021,25.0,2021-04-01,NVMe SSD,2400
BPH4J8HBKS,2.61857,g4ad.16xlarge,GPU instance,3,No Upfront,standard,EU,64,26,Shared,RHEL_HA,2021,25.0,2021-04-01,NVMe SSD,2400
CUZHX8X6JH,1.77143,g4ad.16xlarge,GPU instance,1,Partial Upfront,convertible,EU,64,26,Shared,RHEL_HA,2021,25.0,2021-04-01,NVMe SSD,2400
HU7G6KETJZ,1.49007,g4ad.16xlarge,GPU instance,1,Partial Upfront,standard,EU,64,26,Shared,RHEL_HA,2021,25.0,2021-04-01,NVMe SSD,2400
R5XV2EPZQZ,1.48859,g4ad.16xlarge,GPU instance,3,Partial Upfront,convertible,EU,64,26,Shared,RHEL_HA,2021,25.0,2021-04-01,NVMe SSD,2400
Z2E3P23VKM,3.20267,g4ad.16xlarge,GPU instance,3,No Upfront,convertible,EU,64,26,Shared,RHEL_HA,2021,25.0,2021-04-01,NVMe SSD,2400
38NPMPTW36,0.36547,g5.2xlarge,GPU instance,3,Partial Upfront,standard,EU,8,32,Dedicated,Linux,2022,10.0,2022-06-01,NVMe SSD,450
4NA7Y494T4,1.12608,g5.2xlarge,GPU instance,1,No Upfront,standard,EU,8,32,Dedicated,Linux,2022,10.0,2022-06-01,NVMe SSD,450
7NE97W5U4E,1.39262,g5.2xlarge,GPU instance,1,No Upfront,convertible,EU,8,32,Dedicated,Linux,2022,10.0,2022-06-01,NVMe SSD,450
BPH4J8HBKS,0.78509,g5.2xlarge,GPU instance,3,No Upfront,standard,EU,8,32,Dedicated,Linux,2022,10.0,2022-06-01,NVMe SSD,450
CUZHX8X6JH,0.66458,g5.2xlarge,GPU instance,1,Partial Upfront,convertible,EU,8,32,Dedicated,Linux,2022,10.0,2022-06-01,NVMe SSD,450
HU7G6KETJZ,0.53765,g5.2xlarge,GPU instance,1,Partial Upfront,standard,EU,8,32,Dedicated,Linux,2022,10.0,2022-06-01,NVMe SSD,450
R5XV2EPZQZ,0.45009,g5.2xlarge,GPU instance,3,Partial Upfront,convertible,EU,8,32,Dedicated,Linux,2022,10.0,2022-06-01,NVMe SSD,450
Z2E3P23VKM,0.96786,g5.2xlarge,GPU instance,3,No Upfront,convertible,EU,8,32,Dedicated,Linux,2022,10.0,2022-06-01,NVMe SSD,450
38NPMPTW36,0.27096,g4ad.2xlarge,GPU instance,3,Partial Upfront,standard,Canada,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
4NA7Y494T4,0.51075,g4ad.2xlarge,GPU instance,1,No Upfront,standard,Canada,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
7NE97W5U4E,0.58854,g4ad.2xlarge,GPU instance,1,No Upfront,convertible,Canada,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
BPH4J8HBKS,0.43447,g4ad.2xlarge,GPU instance,3,No Upfront,standard,Canada,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
CUZHX8X6JH,0.34835,g4ad.2xlarge,GPU instance,1,Partial Upfront,convertible,Canada,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
HU7G6KETJZ,0.31131,g4ad.2xlarge,GPU instance,1,Partial Upfront,standard,Canada,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
R5XV2EPZQZ,0.29833,g4ad.2xlarge,GPU instance,3,Partial Upfront,convertible,Canada,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
Z2E3P23VKM,0.4936,g4ad.2xlarge,GPU instance,3,No Upfront,convertible,Canada,8,32,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,300
38NPMPTW36,1.143,g4dn.12xlarge,GPU instance,3,Partial Upfront,standard,MiddleEast,48,192,Dedicated,Linux,2019,50.0,2019-10-01,NVMe SSD,900
4NA7Y494T4,3.647,g4dn.12xlarge,GPU instance,1,No Upfront,standard,MiddleEast,48,192,Dedicated,Linux,2019,50.0,2019-10-01,NVMe SSD,900
7NE97W5U4E,4.138,g4dn.12xlarge,GPU instance,1,No Upfront,convertible,MiddleEast,48,192,Dedicated,Linux,2019,50.0,2019-10-01,NVMe SSD,900
BPH4J8HBKS,2.439,g4dn.12xlarge,GPU instance,3,No Upfront,standard,MiddleEast,48,192,Dedicated,Linux,2019,50.0,2019-10-01,NVMe SSD,900
CUZHX8X6JH,1.979,g4dn.12xlarge,GPU instance,1,Partial Upfront,convertible,MiddleEast,48,192,Dedicated,Linux,2019,50.0,2019-10-01,NVMe SSD,900
HU7G6KETJZ,1.745,g4dn.12xlarge,GPU instance,1,Partial Upfront,standard,MiddleEast,48,192,Dedicated,Linux,2019,50.0,2019-10-01,NVMe SSD,900
R5XV2EPZQZ,1.334,g4dn.12xlarge,GPU instance,3,Partial Upfront,convertible,MiddleEast,48,192,Dedicated,Linux,2019,50.0,2019-10-01,NVMe SSD,900
Z2E3P23VKM,2.853,g4dn.12xlarge,GPU instance,3,No Upfront,convertible,MiddleEast,48,192,Dedicated,Linux,2019,50.0,2019-10-01,NVMe SSD,900
38NPMPTW36,0.371,g4dn.4xlarge,GPU instance,3,Partial Upfront,standard,US,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
4NA7Y494T4,0.889,g4dn.4xlarge,GPU instance,1,No Upfront,standard,US,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
7NE97W5U4E,1.002,g4dn.4xlarge,GPU instance,1,No Upfront,convertible,US,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
BPH4J8HBKS,0.65,g4dn.4xlarge,GPU instance,3,No Upfront,standard,US,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
CUZHX8X6JH,0.545,g4dn.4xlarge,GPU instance,1,Partial Upfront,convertible,US,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
HU7G6KETJZ,0.491,g4dn.4xlarge,GPU instance,1,Partial Upfront,standard,US,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
R5XV2EPZQZ,0.419,g4dn.4xlarge,GPU instance,3,Partial Upfront,convertible,US,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
Z2E3P23VKM,0.754,g4dn.4xlarge,GPU instance,3,No Upfront,convertible,US,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
38NPMPTW36,1.868,g4dn.16xlarge,GPU instance,3,Partial Upfront,standard,SouthAmerica,64,26,Shared,Linux,2021,50.0,2021-07-01,NVMe SSD,900
4NA7Y494T4,5.178,g4dn.16xlarge,GPU instance,1,No Upfront,standard,SouthAmerica,64,26,Shared,Linux,2021,50.0,2021-07-01,NVMe SSD,900
7NE97W5U4E,5.932,g4dn.16xlarge,GPU instance,1,No Upfront,convertible,SouthAmerica,64,26,Shared,Linux,2021,50.0,2021-07-01,NVMe SSD,900
BPH4J8HBKS,3.885,g4dn.16xlarge,GPU instance,3,No Upfront,standard,SouthAmerica,64,26,Shared,Linux,2021,50.0,2021-07-01,NVMe SSD,900
CUZHX8X6JH,2.893,g4dn.16xlarge,GPU instance,1,Partial Upfront,convertible,SouthAmerica,64,26,Shared,Linux,2021,50.0,2021-07-01,NVMe SSD,900
HU7G6KETJZ,2.534,g4dn.16xlarge,GPU instance,1,Partial Upfront,standard,SouthAmerica,64,26,Shared,Linux,2021,50.0,2021-07-01,NVMe SSD,900
R5XV2EPZQZ,2.216,g4dn.16xlarge,GPU instance,3,Partial Upfront,convertible,SouthAmerica,64,26,Shared,Linux,2021,50.0,2021-07-01,NVMe SSD,900
Z2E3P23VKM,4.636,g4dn.16xlarge,GPU instance,3,No Upfront,convertible,SouthAmerica,64,26,Shared,Linux,2021,50.0,2021-07-01,NVMe SSD,900
38NPMPTW36,0.282,g4dn.xlarge,GPU instance,3,Partial Upfront,standard,AsiaPacific,4,16,Dedicated,Windows,2022,25.0,2022-01-01,NVMe SSD,125
4NA7Y494T4,0.715,g4dn.xlarge,GPU instance,1,No Upfront,standard,AsiaPacific,4,16,Dedicated,Windows,2022,25.0,2022-01-01,NVMe SSD,125
7NE97W5U4E,0.787,g4dn.xlarge,GPU instance,1,No Upfront,convertible,AsiaPacific,4,16,Dedicated,Windows,2022,25.0,2022-01-01,NVMe SSD,125
BPH4J8HBKS,0.591,g4dn.xlarge,GPU instance,3,No Upfront,standard,AsiaPacific,4,16,Dedicated,Windows,2022,25.0,2022-01-01,NVMe SSD,125
CUZHX8X6JH,0.38,g4dn.xlarge,GPU instance,1,Partial Upfront,convertible,AsiaPacific,4,16,Dedicated,Windows,2022,25.0,2022-01-01,NVMe SSD,125
HU7G6KETJZ,0.346,g4dn.xlarge,GPU instance,1,Partial Upfront,standard,AsiaPacific,4,16,Dedicated,Windows,2022,25.0,2022-01-01,NVMe SSD,125
R5XV2EPZQZ,0.315,g4dn.xlarge,GPU instance,3,Partial Upfront,convertible,AsiaPacific,4,16,Dedicated,Windows,2022,25.0,2022-01-01,NVMe SSD,125
Z2E3P23VKM,0.663,g4dn.xlarge,GPU instance,3,No Upfront,convertible,AsiaPacific,4,16,Dedicated,Windows,2022,25.0,2022-01-01,NVMe SSD,125
38NPMPTW36,0.509,g4dn.4xlarge,GPU instance,3,Partial Upfront,standard,AsiaPacific,16,64,Dedicated,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
4NA7Y494T4,1.324,g4dn.4xlarge,GPU instance,1,No Upfront,standard,AsiaPacific,16,64,Dedicated,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
7NE97W5U4E,1.484,g4dn.4xlarge,GPU instance,1,No Upfront,convertible,AsiaPacific,16,64,Dedicated,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
BPH4J8HBKS,1.079,g4dn.4xlarge,GPU instance,3,No Upfront,standard,AsiaPacific,16,64,Dedicated,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
CUZHX8X6JH,0.713,g4dn.4xlarge,GPU instance,1,Partial Upfront,convertible,AsiaPacific,16,64,Dedicated,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
HU7G6KETJZ,0.637,g4dn.4xlarge,GPU instance,1,Partial Upfront,standard,AsiaPacific,16,64,Dedicated,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
R5XV2EPZQZ,0.585,g4dn.4xlarge,GPU instance,3,Partial Upfront,convertible,AsiaPacific,16,64,Dedicated,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
Z2E3P23VKM,1.242,g4dn.4xlarge,GPU instance,3,No Upfront,convertible,AsiaPacific,16,64,Dedicated,RHEL_HA,2021,25.0,2021-03-01,NVMe SSD,225
38NPMPTW36,9.8664759,p4d.24xlarge,GPU instance,3,Partial Upfront,standard,AsiaPacific,96,112,Shared,Linux,2021,400.0,2021-05-01,SSD,8000
4NA7Y494T4,28.7639237,p4d.24xlarge,GPU instance,1,No Upfront,standard,AsiaPacific,96,112,Shared,Linux,2021,400.0,2021-05-01,SSD,8000
7NE97W5U4E,34.5047085,p4d.24xlarge,GPU instance,1,No Upfront,convertible,AsiaPacific,96,112,Shared,Linux,2021,400.0,2021-05-01,SSD,8000
BPH4J8HBKS,21.3072679,p4d.24xlarge,GPU instance,3,No Upfront,standard,AsiaPacific,96,112,Shared,Linux,2021,400.0,2021-05-01,SSD,8000
CUZHX8X6JH,16.4322421,p4d.24xlarge,GPU instance,1,Partial Upfront,convertible,AsiaPacific,96,112,Shared,Linux,2021,400.0,2021-05-01,SSD,8000
HU7G6KETJZ,13.6985351,p4d.24xlarge,GPU instance,1,Partial Upfront,standard,AsiaPacific,96,112,Shared,Linux,2021,400.0,2021-05-01,SSD,8000
R5XV2EPZQZ,11.8343711,p4d.24xlarge,GPU instance,3,Partial Upfront,convertible,AsiaPacific,96,112,Shared,Linux,2021,400.0,2021-05-01,SSD,8000
Z2E3P23VKM,25.5579215,p4d.24xlarge,GPU instance,3,No Upfront,convertible,AsiaPacific,96,112,Shared,Linux,2021,400.0,2021-05-01,SSD,8000
38NPMPTW36,2.873,g4dn.16xlarge,GPU instance,3,Partial Upfront,standard,EU,64,26,Dedicated,Windows,2022,50.0,2022-03-01,NVMe SSD,900
4NA7Y494T4,7.01,g4dn.16xlarge,GPU instance,1,No Upfront,standard,EU,64,26,Dedicated,Windows,2022,50.0,2022-03-01,NVMe SSD,900
7NE97W5U4E,7.567,g4dn.16xlarge,GPU instance,1,No Upfront,convertible,EU,64,26,Dedicated,Windows,2022,50.0,2022-03-01,NVMe SSD,900
BPH4J8HBKS,5.941,g4dn.16xlarge,GPU instance,3,No Upfront,standard,EU,64,26,Dedicated,Windows,2022,50.0,2022-03-01,NVMe SSD,900
CUZHX8X6JH,3.682,g4dn.16xlarge,GPU instance,1,Partial Upfront,convertible,EU,64,26,Dedicated,Windows,2022,50.0,2022-03-01,NVMe SSD,900
HU7G6KETJZ,3.417,g4dn.16xlarge,GPU instance,1,Partial Upfront,standard,EU,64,26,Dedicated,Windows,2022,50.0,2022-03-01,NVMe SSD,900
R5XV2EPZQZ,3.118,g4dn.16xlarge,GPU instance,3,Partial Upfront,convertible,EU,64,26,Dedicated,Windows,2022,50.0,2022-03-01,NVMe SSD,900
Z2E3P23VKM,6.47,g4dn.16xlarge,GPU instance,3,No Upfront,convertible,EU,64,26,Dedicated,Windows,2022,50.0,2022-03-01,NVMe SSD,900
38NPMPTW36,0.26906,g5.xlarge,GPU instance,3,Partial Upfront,standard,EU,4,16,Dedicated,Linux,2022,10.0,2022-04-01,NVMe SSD,250
4NA7Y494T4,0.82824,g5.xlarge,GPU instance,1,No Upfront,standard,EU,4,16,Dedicated,Linux,2022,10.0,2022-04-01,NVMe SSD,250
7NE97W5U4E,1.0228,g5.xlarge,GPU instance,1,No Upfront,convertible,EU,4,16,Dedicated,Linux,2022,10.0,2022-04-01,NVMe SSD,250
BPH4J8HBKS,0.57865,g5.xlarge,GPU instance,3,No Upfront,standard,EU,4,16,Dedicated,Linux,2022,10.0,2022-04-01,NVMe SSD,250
CUZHX8X6JH,0.48824,g5.xlarge,GPU instance,1,Partial Upfront,convertible,EU,4,16,Dedicated,Linux,2022,10.0,2022-04-01,NVMe SSD,250
HU7G6KETJZ,0.39559,g5.xlarge,GPU instance,1,Partial Upfront,standard,EU,4,16,Dedicated,Linux,2022,10.0,2022-04-01,NVMe SSD,250
R5XV2EPZQZ,0.33083,g5.xlarge,GPU instance,3,Partial Upfront,convertible,EU,4,16,Dedicated,Linux,2022,10.0,2022-04-01,NVMe SSD,250
Z2E3P23VKM,0.71206,g5.xlarge,GPU instance,3,No Upfront,convertible,EU,4,16,Dedicated,Linux,2022,10.0,2022-04-01,NVMe SSD,250
38NPMPTW36,0.11619,g4ad.xlarge,GPU instance,3,Partial Upfront,standard,EU,4,16,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,150
4NA7Y494T4,0.30212,g4ad.xlarge,GPU instance,1,No Upfront,standard,EU,4,16,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,150
7NE97W5U4E,0.36507,g4ad.xlarge,GPU instance,1,No Upfront,convertible,EU,4,16,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,150
BPH4J8HBKS,0.25097,g4ad.xlarge,GPU instance,3,No Upfront,standard,EU,4,16,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,150
CUZHX8X6JH,0.17384,g4ad.xlarge,GPU instance,1,Partial Upfront,convertible,EU,4,16,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,150
HU7G6KETJZ,0.14387,g4ad.xlarge,GPU instance,1,Partial Upfront,standard,EU,4,16,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,150
R5XV2EPZQZ,0.14183,g4ad.xlarge,GPU instance,3,Partial Upfront,convertible,EU,4,16,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,150
Z2E3P23VKM,0.30636,g4ad.xlarge,GPU instance,3,No Upfront,convertible,EU,4,16,Shared,Linux,2021,10.0,2021-07-01,NVMe SSD,150
38NPMPTW36,0.43316,g5.4xlarge,GPU instance,3,Partial Upfront,standard,EU,16,64,Shared,Linux,2022,25.0,2022-06-01,NVMe SSD,600
4NA7Y494T4,1.33931,g5.4xlarge,GPU instance,1,No Upfront,standard,EU,16,64,Shared,Linux,2022,25.0,2022-06-01,NVMe SSD,600
7NE97W5U4E,1.65916,g5.4xlarge,GPU instance,1,No Upfront,convertible,EU,16,64,Shared,Linux,2022,25.0,2022-06-01,NVMe SSD,600
BPH4J8HBKS,0.93131,g5.4xlarge,GPU instance,3,No Upfront,standard,EU,16,64,Shared,Linux,2022,25.0,2022-06-01,NVMe SSD,600
CUZHX8X6JH,0.7915,g5.4xlarge,GPU instance,1,Partial Upfront,convertible,EU,16,64,Shared,Linux,2022,25.0,2022-06-01,NVMe SSD,600
HU7G6KETJZ,0.63919,g5.4xlarge,GPU instance,1,Partial Upfront,standard,EU,16,64,Shared,Linux,2022,25.0,2022-06-01,NVMe SSD,600
R5XV2EPZQZ,0.5347,g5.4xlarge,GPU instance,3,Partial Upfront,convertible,EU,16,64,Shared,Linux,2022,25.0,2022-06-01,NVMe SSD,600
Z2E3P23VKM,1.15064,g5.4xlarge,GPU instance,3,No Upfront,convertible,EU,16,64,Shared,Linux,2022,25.0,2022-06-01,NVMe SSD,600
38NPMPTW36,1.32719,g5.12xlarge,GPU instance,3,Partial Upfront,standard,US,48,192,Dedicated,RHEL_HA,2022,40.0,2022-04-01,NVMe SSD,3800
4NA7Y494T4,4.0927,g5.12xlarge,GPU instance,1,No Upfront,standard,US,48,192,Dedicated,RHEL_HA,2022,40.0,2022-04-01,NVMe SSD,3800
7NE97W5U4E,5.07537,g5.12xlarge,GPU instance,1,No Upfront,convertible,US,48,192,Dedicated,RHEL_HA,2022,40.0,2022-04-01,NVMe SSD,3800
BPH4J8HBKS,2.85403,g5.12xlarge,GPU instance,3,No Upfront,standard,US,48,192,Dedicated,RHEL_HA,2022,40.0,2022-04-01,NVMe SSD,3800
CUZHX8X6JH,2.4207,g5.12xlarge,GPU instance,1,Partial Upfront,convertible,US,48,192,Dedicated,RHEL_HA,2022,40.0,2022-04-01,NVMe SSD,3800
HU7G6KETJZ,1.95276,g5.12xlarge,GPU instance,1,Partial Upfront,standard,US,48,192,Dedicated,RHEL_HA,2022,40.0,2022-04-01,NVMe SSD,3800
R5XV2EPZQZ,1.63915,g5.12xlarge,GPU instance,3,Partial Upfront,convertible,US,48,192,Dedicated,RHEL_HA,2022,40.0,2022-04-01,NVMe SSD,3800
Z2E3P23VKM,3.52787,g5.12xlarge,GPU instance,3,No Upfront,convertible,US,48,192,Dedicated,RHEL_HA,2022,40.0,2022-04-01,NVMe SSD,3800
38NPMPTW36,0.268,g4dn.4xlarge,GPU instance,3,Partial Upfront,standard,EU,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
4NA7Y494T4,0.916,g4dn.4xlarge,GPU instance,1,No Upfront,standard,EU,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
7NE97W5U4E,1.054,g4dn.4xlarge,GPU instance,1,No Upfront,convertible,EU,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
BPH4J8HBKS,0.58,g4dn.4xlarge,GPU instance,3,No Upfront,standard,EU,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
CUZHX8X6JH,0.502,g4dn.4xlarge,GPU instance,1,Partial Upfront,convertible,EU,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
HU7G6KETJZ,0.436,g4dn.4xlarge,GPU instance,1,Partial Upfront,standard,EU,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
R5XV2EPZQZ,0.322,g4dn.4xlarge,GPU instance,3,Partial Upfront,convertible,EU,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
Z2E3P23VKM,0.696,g4dn.4xlarge,GPU instance,3,No Upfront,convertible,EU,16,64,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,225
38NPMPTW36,0.43999,g5.4xlarge,GPU instance,3,Partial Upfront,standard,Canada,16,64,Shared,RHEL_HA,2022,25.0,2022-06-01,NVMe SSD,600
4NA7Y494T4,1.29801,g5.4xlarge,GPU instance,1,No Upfront,standard,Canada,16,64,Shared,RHEL_HA,2022,25.0,2022-06-01,NVMe SSD,600
7NE97W5U4E,1.58201,g5.4xlarge,GPU instance,1,No Upfront,convertible,Canada,16,64,Shared,RHEL_HA,2022,25.0,2022-06-01,NVMe SSD,600
BPH4J8HBKS,0.93768,g5.4xlarge,GPU instance,3,No Upfront,standard,Canada,16,64,Shared,RHEL_HA,2022,25.0,2022-06-01,NVMe SSD,600
CUZHX8X6JH,0.7572,g5.4xlarge,GPU instance,1,Partial Upfront,convertible,Canada,16,64,Shared,RHEL_HA,2022,25.0,2022-06-01,NVMe SSD,600
HU7G6KETJZ,0.62196,g5.4xlarge,GPU instance,1,Partial Upfront,standard,Canada,16,64,Shared,RHEL_HA,2022,25.0,2022-06-01,NVMe SSD,600
R5XV2EPZQZ,0.53015,g5.4xlarge,GPU instance,3,Partial Upfront,convertible,Canada,16,64,Shared,RHEL_HA,2022,25.0,2022-06-01,NVMe SSD,600
Z2E3P23VKM,1.13242,g5.4xlarge,GPU instance,3,No Upfront,convertible,Canada,16,64,Shared,RHEL_HA,2022,25.0,2022-06-01,NVMe SSD,600
38NPMPTW36,0.198,g4dn.xlarge,GPU instance,3,Partial Upfront,standard,EU,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
4NA7Y494T4,0.48,g4dn.xlarge,GPU instance,1,No Upfront,standard,EU,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
7NE97W5U4E,0.543,g4dn.xlarge,GPU instance,1,No Upfront,convertible,EU,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
BPH4J8HBKS,0.359,g4dn.xlarge,GPU instance,3,No Upfront,standard,EU,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
CUZHX8X6JH,0.29,g4dn.xlarge,GPU instance,1,Partial Upfront,convertible,EU,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
HU7G6KETJZ,0.26,g4dn.xlarge,GPU instance,1,Partial Upfront,standard,EU,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
R5XV2EPZQZ,0.226,g4dn.xlarge,GPU instance,3,Partial Upfront,convertible,EU,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
Z2E3P23VKM,0.419,g4dn.xlarge,GPU instance,3,No Upfront,convertible,EU,4,16,Shared,Linux,2019,25.0,2019-09-01,NVMe SSD,125
38NPMPTW36,0.39915,g5.2xlarge,GPU instance,3,Partial Upfront,standard,Canada,8,32,Shared,Linux,2022,10.0,2022-06-01,NVMe SSD,450
4NA7Y494T4,0.97781,g5.2xlarge,GPU instance,1,No Upfront,standard,Canada,8,32,Shared,Linux,2022,10.0,2022-06-01,NVMe SSD,450
7NE97W5U4E,1.18976,g5.2xlarge,GPU instance,1,No Upfront,convertible,Canada,8,32,Shared,Linux,2022,10.0,2022-06-01,NVMe SSD,450
BPH4J8HBKS,0.71136,g5.2xlarge,GPU instance,3,No Upfront,standard,Canada,8,32,Shared,Linux,2022,10.0,2022-06-01,NVMe SSD,450
CUZHX8X6JH,0.63465,g5.2xlarge,GPU instance,1,Partial Upfront,convertible,Canada,8,32,Shared,Linux,2022,10.0,2022-06-01,NVMe SSD,450
HU7G6KETJZ,0.53372,g5.2xlarge,GPU instance,1,Partial Upfront,standard,Canada,8,32,Shared,Linux,2022,10.0,2022-06-01,NVMe SSD,450
R5XV2EPZQZ,0.46643,g5.2xlarge,GPU instance,3,Partial Upfront,convertible,Canada,8,32,Shared,Linux,2022,10.0,2022-06-01,NVMe SSD,450
Z2E3P23VKM,0.85669,g5.2xlarge,GPU instance,3,No Upfront,convertible,Canada,8,32,Shared,Linux,2022,10.0,2022-06-01,NVMe SSD,450
38NPMPTW36,0.48053,g5.4xlarge,GPU instance,3,Partial Upfront,standard,EU,16,64,Dedicated,Linux,2022,25.0,2022-06-01,NVMe SSD,600
4NA7Y494T4,1.48851,g5.4xlarge,GPU instance,1,No Upfront,standard,EU,16,64,Dedicated,Linux,2022,25.0,2022-06-01,NVMe SSD,600
7NE97W5U4E,1.84566,g5.4xlarge,GPU instance,1,No Upfront,convertible,EU,16,64,Dedicated,Linux,2022,25.0,2022-06-01,NVMe SSD,600
