Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Years used to predict,bagging_temperature,depth,iterations,learning_rate,loss_function,metric_period,od_wait,random_seed,task_type,z-threshold,MAE,MAPE,MSE,R-squared,RMSE,best_iteration,learn_MAE,learn_MAPE,learn_R2,learn_RMSE,validation_MAE,validation_MAPE,validation_R2,validation_RMSE,all years for prediction,dataset,task_type,model_type,year to predict,experiment,outlier,instance_family
2023-06-19 02:56:27,6.3min,17ad4526ce5e4fdfa6b94f06e1a9e2db,beautiful-koi-180,LOCAL,/home/gfragi/.local/lib/python3.9/site-packages/ipykernel_launcher.py,gfragi,FINISHED,[2021],0.2,16,15000,0.001,RMSE,75,100,42,GPU,0.75,0.7696796400837534,0.7038750107176787,1.8414701625201264,0.5334527020806081,1.357007797516332,13427,0.44274947418387045,0.2283565320197109,0.7043209879847058,0.8765578911701585,0.4181461867114743,0.22525337040649385,0.7202632769315402,0.8194636161396052,no,Amazon,GPU,CatBoostRegressor,2022,catboost_regression,zscore,General purpose
2023-06-19 02:40:40,14.8min,9080e7a03f7848769b66fb8b01024f2d,bright-jay-221,LOCAL,/home/gfragi/.local/lib/python3.9/site-packages/ipykernel_launcher.py,gfragi,FINISHED,[2020 2021],0.2,16,15000,0.001,RMSE,75,100,42,GPU,0.75,0.7988771423979488,0.9597725471630251,1.8540138158918247,0.5302746937122322,1.3616217594808864,14307,0.7137633189259365,0.36341344355585636,0.6198660055909027,1.172182037213144,0.7283889974886008,0.3679485870039541,0.6023566305090946,1.1868622530038788,no,Amazon,GPU,CatBoostRegressor,2022,catboost_regression,zscore,General purpose
2023-06-19 02:25:35,13.9min,f171ee666378438a9994302974691fed,illustrious-deer-777,LOCAL,/home/gfragi/.local/lib/python3.9/site-packages/ipykernel_launcher.py,gfragi,FINISHED,[2019 2020 2021],0.2,16,15000,0.001,RMSE,75,100,42,GPU,0.75,0.8122307648921168,0.9509124504274982,1.9008466203402348,0.5184093272164261,1.3787119424811822,14999,0.7804183533174405,0.3904960117839356,0.6052210706263965,1.2355804962817256,0.7845196139497628,0.3939057120366601,0.6062850658479394,1.2380452976599523,no,Amazon,GPU,CatBoostRegressor,2022,catboost_regression,zscore,General purpose
2023-06-19 02:06:41,15.2min,c1979bec5ef6467b96f6127025f5f1e0,spiffy-midge-111,LOCAL,/home/gfragi/.local/lib/python3.9/site-packages/ipykernel_launcher.py,gfragi,FINISHED,[2018 2019 2020 2021],0.2,16,15000,0.001,RMSE,75,100,42,GPU,0.75,0.806464722354033,0.9095257400621667,1.8709547755953857,0.52598260191801,1.367828489100657,14999,0.7791743097936255,0.39289329869048134,0.6082032626215497,1.2286273690071958,0.7903684580799586,0.3968299118478296,0.6002837336654314,1.248467136937223,no,Amazon,GPU,CatBoostRegressor,2022,catboost_regression,zscore,General purpose
